exchange, name, bankroll, eProfit, sdProfit, pptd, winRate, buyRate, days, hProfit
SHH       ,   600225.SS.csv,   1.528,  0.01,  0.03,   0.002,  0.50,   0.285,  260
NSI       ,      WSI.NS.csv,   1.524,  0.00,  0.01,   0.002,  0.04,   0.969,  260
MUN       ,      M8Y.MU.csv,   1.523,  0.00,  0.02,   0.002,  0.51,   0.492,  260
STU       ,     FR4N.SG.csv,   1.520,  0.01,  0.06,   0.002,  0.47,   0.238,  260
NSI       ,     STEL.NS.csv,   1.520,  0.01,  0.04,   0.002,  0.39,   0.196,  260
VAN       ,       TRO.V.csv,   1.512,  0.01,  0.08,   0.004,  0.11,   0.708,  260
 LTD."    ,     3018.TW.csv,   1.507,  0.01,  0.03,   0.002,  0.29,   0.300,  260
MUN       ,      TMJ.MU.csv,   1.507,  0.00,  0.01,   0.002,  0.34,   0.608,  260
FRA       ,      SRT3.F.csv,   1.503,  0.01,  0.03,   0.002,  0.56,   0.254,  260
MUN       ,     B6JA.MU.csv,   1.502,  0.00,  0.03,   0.002,  0.40,   0.446,  260
ATH       ,    KREKA.AT.csv,   1.500,  0.00,  0.04,   0.002,  0.10,   0.831,  260
PNK       ,       GRDLY.csv,   1.500,  0.00,  0.03,   0.002,  0.00,   0.969,  260
STU       ,      SSW.SG.csv,   1.498,  0.01,  0.04,   0.002,  0.44,   0.246,  260
BSE       , ANSALHSG.BO.csv,   1.496,  0.01,  0.05,   0.002,  0.46,   0.177,  260
PNK       ,       WSTRF.csv,   1.495,  0.01,  0.06,   0.002,  0.51,   0.258,  260
SET       ,  DEMCO-R.BK.csv,   1.493,  0.00,  0.03,   0.002,  0.47,   0.385,  260
STU       ,      SW5.SG.csv,   1.493,  0.01,  0.04,   0.002,  0.58,   0.277,  260
 Ltd."    ,    2745.TWO.csv,   1.492,  0.01,  0.04,   0.002,  0.43,   0.250,  260
NSI       , BANSWRAS.NS.csv,   1.491,  0.01,  0.06,   0.002,  0.48,   0.185,  260
PNK       ,       UNIEF.csv,   1.491,  0.00,  0.03,   0.002,  0.21,   0.654,  260
STU       ,      BED.SG.csv,   1.486,  0.01,  0.07,   0.002,  0.32,   0.281,  260
NSI       , LIBERTSHOE.NS.csv,   1.485,  0.01,  0.03,   0.002,  0.53,   0.304,  260
50"       ,      STD.MU.csv,   1.485,  0.00,  0.02,   0.002,  0.30,   0.673,  260
BSE       ,  BAJAJST.BO.csv,   1.484,  0.01,  0.03,   0.002,  0.50,   0.200,  260
PNK       ,       TRKNY.csv,   1.481,  0.00,  0.04,   0.002,  0.16,   0.742,  260
BER       ,      GRR.BE.csv,   1.479,  0.01,  0.05,   0.002,  0.49,   0.308,  260
TAI       ,     2359.TW.csv,   1.478,  0.01,  0.04,   0.002,  0.55,   0.281,  260
BER       ,      SHF.BE.csv,   1.474,  0.01,  0.03,   0.002,  0.55,   0.250,  260
NSI       ,      TIL.NS.csv,   1.473,  0.01,  0.04,   0.002,  0.53,   0.212,  260
LSE       ,       UPL.L.csv,   1.466,  0.45,  6.64,   0.380,  0.08,   0.850,  260
LSE       ,       SAV.L.csv,   1.462,  0.01,  0.04,   0.002,  0.33,   0.335,  260
SET       ,  THREL-R.BK.csv,   1.454,  0.00,  0.04,   0.002,  0.37,   0.350,  260
001"      ,      F3A.DU.csv,   1.454,  0.01,  0.04,   0.002,  0.56,   0.281,  260
STU       ,     USX1.SG.csv,   1.453,  0.01,  0.03,   0.002,  0.62,   0.262,  260
 Inc."    ,        GOVX.csv,   1.453,  0.02,  0.16,   0.003,  0.39,   0.127,  260
 Inc."    ,        INKW.csv,   1.447,  0.01,  0.12,   0.003,  0.43,   0.196,  260
STU       ,      5TO.SG.csv,   1.444,  0.01,  0.03,   0.002,  0.52,   0.223,  260
NSI       ,  TRIDENT.NS.csv,   1.443,  0.01,  0.03,   0.001,  0.57,   0.196,  260
01"       ,      SW5.BE.csv,   1.442,  0.01,  0.04,   0.002,  0.55,   0.265,  260
TAI       ,     2468.TW.csv,   1.440,  0.01,  0.04,   0.002,  0.38,   0.277,  260
PNK       ,       TNRSF.csv,   1.438,  0.00,  0.02,   0.002,  0.06,   0.919,  260
TWO       ,    3623.TWO.csv,   1.438,  0.01,  0.03,   0.002,  0.47,   0.246,  260
50"       ,      PAR.MU.csv,   1.438,  0.00,  0.01,   0.001,  0.48,   0.481,  260
NSI       ,   GRPLTD.NS.csv,   1.435,  0.01,  0.05,   0.002,  0.50,   0.269,  260
FRA       ,      SOMB.F.csv,   1.434,  0.01,  0.04,   0.002,  0.51,   0.227,  260
LSE       ,       SAR.L.csv,   1.431,  0.01,  0.07,   0.002,  0.44,   0.273,  260
MUN       ,      VTY.MU.csv,   1.428,  0.00,  0.01,   0.001,  0.27,   0.646,  260
HAM       ,      RHM.HM.csv,   1.427,  0.01,  0.05,   0.002,  0.52,   0.258,  260
TAI       ,     3022.TW.csv,   1.426,  0.00,  0.02,   0.001,  0.56,   0.335,  260
01"       ,      WYR.MU.csv,   1.426,  0.00,  0.02,   0.001,  0.47,   0.454,  260
ASX       ,      CAE.AX.csv,   1.425,  0.01,  0.07,   0.002,  0.34,   0.373,  260
SHH       ,   600082.SS.csv,   1.425,  0.01,  0.04,   0.002,  0.48,   0.281,  260
TAI       ,     2707.TW.csv,   1.425,  0.00,  0.02,   0.001,  0.45,   0.315,  260
 Ltd."    ,    6609.TWO.csv,   1.424,  0.00,  0.02,   0.001,  0.53,   0.327,  260
TAI       ,     2338.TW.csv,   1.424,  0.01,  0.02,   0.001,  0.51,   0.273,  260
PAR       ,      LIN.PA.csv,   1.423,  0.00,  0.03,   0.002,  0.40,   0.350,  260
DUS       ,      SHF.DU.csv,   1.420,  0.01,  0.04,   0.002,  0.53,   0.238,  260
 Inc."    ,       2CF.F.csv,   1.420,  0.01,  0.03,   0.001,  0.45,   0.285,  260
 Ltd."    ,    3265.TWO.csv,   1.419,  0.01,  0.03,   0.001,  0.50,   0.269,  260
GER       ,      RHM.DE.csv,   1.416,  0.00,  0.05,   0.002,  0.48,   0.338,  260
NSI       ,  WELCORP.NS.csv,   1.414,  0.01,  0.04,   0.002,  0.53,   0.231,  260
15"       ,     SIT4.MU.csv,   1.413,  0.00,  0.01,   0.001,  0.28,   0.754,  260
MEX       ,      VLO.MX.csv,   1.412,  0.00,  0.03,   0.002,  0.34,   0.481,  260
BSE       , TRANSPEK.BO.csv,   1.411,  0.01,  0.02,   0.001,  0.56,   0.212,  260
BER       ,      SOW.BE.csv,   1.410,  0.01,  0.02,   0.001,  0.59,   0.273,  260
SET       ,   INET-R.BK.csv,   1.410,  0.01,  0.05,   0.002,  0.42,   0.338,  260
NSI       , INDSWFTLTD.NS.csv,   1.408,  0.01,  0.04,   0.001,  0.48,   0.254,  260
SET       ,      TKT.BK.csv,   1.408,  0.01,  0.05,   0.002,  0.34,   0.308,  260
LSE       ,       SNX.L.csv,   1.215,  0.00,  0.02,   0.001,  0.12,   0.719,  260
PAR       ,      SRP.PA.csv,   1.406,  0.01,  0.03,   0.001,  0.56,   0.254,  260
 Inc."    ,     2444.TW.csv,   1.405,  0.01,  0.03,   0.001,  0.42,   0.273,  260
10"       ,      VHY.MU.csv,   1.401,  0.00,  0.01,   0.001,  0.27,   0.608,  260
 Inc."    ,     3494.TW.csv,   1.400,  0.01,  0.04,   0.001,  0.43,   0.250,  260
NSI       ,   SIYSIL.NS.csv,   1.399,  0.01,  0.03,   0.001,  0.51,   0.227,  260
TAI       ,     2368.TW.csv,   1.397,  0.00,  0.03,   0.001,  0.56,   0.308,  260
VAN       ,       SME.V.csv,   1.397,  0.00,  0.05,   0.002,  0.26,   0.500,  260
FRA       ,       TKA.F.csv,   1.397,  0.01,  0.03,   0.001,  0.56,   0.235,  260
 Ltd."    ,     2906.TW.csv,   1.397,  0.01,  0.04,   0.002,  0.49,   0.285,  260
 Ltd."    ,    4946.TWO.csv,   1.397,  0.01,  0.05,   0.002,  0.42,   0.173,  260
MUN       ,      WTH.MU.csv,   1.396,  0.00,  0.03,   0.001,  0.45,   0.465,  260
MUN       ,      03M.MU.csv,   1.394,  0.00,  0.02,   0.001,  0.32,   0.519,  260
 Inc."    ,       26M.F.csv,   1.391,  0.01,  0.06,   0.002,  0.44,   0.254,  260
02"       ,      SEO.MU.csv,   1.392,  0.00,  0.02,   0.001,  0.33,   0.646,  260
TWO       ,    3466.TWO.csv,   1.391,  0.01,  0.03,   0.001,  0.51,   0.273,  260
10"       ,      S8N.HM.csv,   1.390,  0.01,  0.06,   0.002,  0.44,   0.350,  260
SET       ,  UOBKH-R.BK.csv,   1.390,  0.00,  0.05,   0.002,  0.17,   0.500,  260
01"       ,     VS51.MU.csv,   1.389,  0.00,  0.03,   0.001,  0.41,   0.381,  260
 Inc."    ,     4746.TW.csv,   1.386,  0.00,  0.03,   0.001,  0.52,   0.288,  260
 Ltd."    ,    3455.TWO.csv,   1.385,  0.00,  0.03,   0.001,  0.53,   0.281,  260
001"      ,      69C.BE.csv,   1.385,  0.01,  0.04,   0.001,  0.56,   0.227,  260
LSE       ,      SOLI.L.csv,   1.384,  0.00,  0.02,   0.001,  0.37,   0.469,  260
PNK       ,       BDRSF.csv,   1.382,  0.66,  9.93,   0.566,  0.02,   0.862,  260
BSE       ,    SUBEX.BO.csv,   1.381,  0.01,  0.05,   0.001,  0.41,   0.169,  260
BER       ,      M8R.BE.csv,   1.381,  0.01,  0.06,   0.002,  0.35,   0.308,  260
SET       , SAWANG-R.BK.csv,   1.378,  0.00,  0.03,   0.002,  0.03,   0.931,  260
SHH       ,   900953.SS.csv,   1.377,  0.01,  0.03,   0.001,  0.45,   0.231,  260
TWO       ,    3163.TWO.csv,   1.376,  0.00,  0.03,   0.001,  0.53,   0.281,  260
TAI       ,     1471.TW.csv,   1.375,  0.01,  0.04,   0.001,  0.42,   0.227,  260
 Ltd."    ,   077970.KS.csv,   1.374,  0.00,  0.05,   0.002,  0.48,   0.335,  260
LSE       ,       TND.L.csv,   1.374,  0.00,  0.02,   0.001,  0.19,   0.592,  260
 Ltd."    ,   600720.SS.csv,   1.371,  0.00,  0.03,   0.001,  0.42,   0.281,  260
 Inc."    ,    5468.TWO.csv,   1.371,  0.01,  0.05,   0.002,  0.47,   0.254,  260
001"      ,      WGB.MU.csv,   1.369,  0.00,  0.02,   0.001,  0.29,   0.646,  260
BER       ,      9GR.BE.csv,   1.369,  0.01,  0.03,   0.001,  0.55,   0.246,  260
 Ltd."    ,    3430.TWO.csv,   1.369,  0.01,  0.03,   0.001,  0.47,   0.188,  260
TWO       ,    6111.TWO.csv,   1.369,  0.01,  0.03,   0.001,  0.46,   0.265,  260
SET       ,    SPACK.BK.csv,   1.369,  0.01,  0.07,   0.002,  0.27,   0.269,  260
MUN       ,      TTK.MU.csv,   1.367,  0.00,  0.02,   0.001,  0.41,   0.446,  260
FRA       ,       VEG.F.csv,   1.364,  0.00,  0.03,   0.001,  0.60,   0.262,  260
SHH       ,   600159.SS.csv,   1.364,  0.00,  0.04,   0.001,  0.53,   0.300,  260
SET       ,    DEMCO.BK.csv,   1.363,  0.00,  0.03,   0.001,  0.53,   0.358,  260
TAI       ,     3583.TW.csv,   1.363,  0.00,  0.03,   0.001,  0.49,   0.258,  260
SES       ,      5WH.SI.csv,   1.362,  0.00,  0.03,   0.001,  0.40,   0.365,  260
MUN       ,     TEKB.MU.csv,   1.360,  0.00,  0.03,   0.001,  0.48,   0.377,  260
FRA       ,       THL.F.csv,   1.359,  0.00,  0.05,   0.001,  0.41,   0.362,  260
NSI       , SURYAROSNI.NS.csv,   1.355,  0.01,  0.04,   0.001,  0.52,   0.200,  260
LSE       ,       INS.L.csv,   1.355,  0.00,  0.02,   0.001,  0.23,   0.604,  260
SET       ,   TEAM-R.BK.csv,   1.353,  0.00,  0.05,   0.002,  0.46,   0.312,  260
BSE       , ADCINDIA.BO.csv,   1.352,  0.01,  0.04,   0.001,  0.41,   0.188,  260
STU       ,      RHM.SG.csv,   1.350,  0.00,  0.05,   0.001,  0.49,   0.296,  260
IST       ,    SAHOL.IS.csv,   1.350,  0.00,  0.03,   0.001,  0.52,   0.288,  260
ASX       ,      RNT.AX.csv,   1.350,  0.01,  0.07,   0.002,  0.34,   0.335,  260
TAI       ,     3704.TW.csv,   1.349,  0.00,  0.02,   0.001,  0.58,   0.323,  260
75"       ,      CHV.BE.csv,   1.348,  0.00,  0.02,   0.001,  0.60,   0.312,  260
NSI       , SOLARINDS.NS.csv,   1.346,  0.00,  0.02,   0.001,  0.55,   0.265,  260
MUN       ,      M6J.MU.csv,   1.347,  0.00,  0.03,   0.002,  0.12,   0.696,  260
 Ltd."    ,    3540.TWO.csv,   1.345,  0.00,  0.02,   0.001,  0.51,   0.300,  260
MUN       ,     SFD1.MU.csv,   1.345,  0.00,  0.02,   0.001,  0.21,   0.573,  260
MUN       ,      GRF.MU.csv,   1.345,  0.00,  0.03,   0.001,  0.17,   0.546,  260
01"       ,     SAYN.MU.csv,   1.342,  0.00,  0.02,   0.001,  0.46,   0.392,  260
 Ltd."    ,    2066.TWO.csv,   1.341,  0.00,  0.02,   0.001,  0.47,   0.285,  260
01"       ,      0M4.MU.csv,   1.341,  0.00,  0.05,   0.002,  0.36,   0.412,  260
LSE       ,      TAST.L.csv,   1.340,  0.00,  0.03,   0.001,  0.07,   0.819,  260
MUN       ,      BRM.MU.csv,   1.339,  0.00,  0.01,   0.001,  0.38,   0.562,  260
NSI       , VAKRANGEE.NS.csv,   1.338,  0.01,  0.04,   0.001,  0.39,   0.208,  260
STU       ,      S92.SG.csv,   1.339,  0.00,  0.04,   0.001,  0.59,   0.281,  260
MUN       ,      1T5.MU.csv,   1.336,  0.00,  0.02,   0.001,  0.32,   0.519,  260
5"        ,      CAR.MU.csv,   1.337,  0.00,  0.02,   0.001,  0.51,   0.488,  260
 S.A.B. de C.V.",       VESTF.csv,   1.337,  0.00,  0.01,   0.001,  0.05,   0.915,  260
FRA       ,       RHM.F.csv,   1.337,  0.00,  0.05,   0.001,  0.51,   0.300,  260
 Inc."    ,       1F9.F.csv,   1.336,  0.01,  0.04,   0.001,  0.59,   0.235,  260
01"       ,      TXG.MU.csv,   1.334,  0.00,  0.02,   0.001,  0.43,   0.396,  260
MUN       ,      PA9.MU.csv,   1.333,  0.00,  0.01,   0.001,  0.39,   0.438,  260
STU       ,      SNG.SG.csv,   1.333,  0.01,  0.05,   0.001,  0.43,   0.258,  260
TAI       ,     2363.TW.csv,   1.331,  0.00,  0.02,   0.001,  0.54,   0.285,  260
MUN       ,      S92.MU.csv,   1.329,  0.00,  0.04,   0.001,  0.55,   0.396,  260
HEL       ,    TULAV.HE.csv,   1.327,  0.00,  0.03,   0.001,  0.50,   0.246,  260
BER       ,     R9U2.BE.csv,   1.325,  0.01,  0.04,   0.001,  0.53,   0.204,  260
ASX       ,      TRM.AX.csv,   1.323,  0.00,  0.04,   0.002,  0.14,   0.738,  260
 Inc."    ,       4FB.F.csv,   1.323,  0.00,  0.01,   0.001,  0.50,   0.354,  260
MUN       ,      TUR.MU.csv,   1.323,  0.00,  0.03,   0.001,  0.12,   0.712,  260
SET       ,    SST-R.BK.csv,   1.323,  0.00,  0.01,   0.001,  0.03,   0.931,  260
MUN       ,      59S.MU.csv,   1.321,  0.00,  0.01,   0.001,  0.34,   0.638,  260
SHH       ,   900904.SS.csv,   1.321,  0.00,  0.03,   0.001,  0.45,   0.288,  260
FRA       ,       SL1.F.csv,   1.320,  0.00,  0.03,   0.001,  0.44,   0.338,  260
LSE       ,       VNH.L.csv,   1.319,  0.00,  0.01,   0.001,  0.57,   0.396,  260
HEL       ,    TAALA.HE.csv,   1.317,  0.00,  0.02,   0.001,  0.56,   0.254,  260
PNK       ,       STTSY.csv,   1.314,  0.00,  0.04,   0.002,  0.01,   0.954,  260
PNK       ,        TAER.csv,   1.314,  0.01,  0.13,   0.006,  0.10,   0.681,  260
PNK       ,       SYANY.csv,   1.314,  0.00,  0.02,   0.001,  0.00,   0.969,  260
NSI       , INDHOTEL.NS.csv,   1.314,  0.00,  0.02,   0.001,  0.54,   0.269,  260
GER       ,      SHF.DE.csv,   1.313,  0.00,  0.03,   0.001,  0.46,   0.277,  260
004"      ,      RME.MU.csv,   1.312,  0.00,  0.01,   0.001,  0.41,   0.469,  260
FRA       ,      SAYN.F.csv,   1.312,  0.00,  0.02,   0.001,  0.52,   0.296,  260
 Inc."    ,       TTA.F.csv,   1.312,  0.00,  0.02,   0.001,  0.47,   0.381,  260
01"       ,      3T4.MU.csv,   1.311,  0.00,  0.02,   0.001,  0.29,   0.477,  260
 Inc."    ,    6435.TWO.csv,   1.311,  0.00,  0.02,   0.001,  0.53,   0.281,  260
IST       ,    BALAT.IS.csv,   1.311,  0.01,  0.05,   0.001,  0.45,   0.258,  260
SET       ,   THIP-R.BK.csv,   1.309,  0.00,  0.02,   0.001,  0.23,   0.558,  260
01"       ,       7MR.F.csv,   1.308,  0.00,  0.03,   0.001,  0.51,   0.273,  260
SHH       ,   600469.SS.csv,   1.307,  0.01,  0.03,   0.001,  0.51,   0.212,  260
TWO       ,    8284.TWO.csv,   1.307,  0.00,  0.02,   0.001,  0.48,   0.319,  260
10"       ,      VAW.BE.csv,   1.306,  0.00,  0.05,   0.001,  0.47,   0.346,  260
TWO       ,    8088.TWO.csv,   1.304,  0.00,  0.02,   0.001,  0.46,   0.308,  260
 Ltd."    ,     3032.TW.csv,   1.304,  0.00,  0.01,   0.001,  0.54,   0.358,  260
BER       ,      32Z.BE.csv,   1.303,  0.00,  0.03,   0.001,  0.58,   0.292,  260
SHH       ,   600689.SS.csv,   1.303,  0.00,  0.03,   0.001,  0.55,   0.285,  260
SET       , SINGER-R.BK.csv,   1.303,  0.00,  0.03,   0.001,  0.48,   0.323,  260
 Inc."    ,       G90.F.csv,   1.302,  0.00,  0.04,   0.001,  0.32,   0.335,  260
20"       ,      SM1.MU.csv,   1.301,  0.00,  0.02,   0.001,  0.41,   0.404,  260
SET       ,      TRT.BK.csv,   1.300,  0.00,  0.06,   0.002,  0.31,   0.327,  260
NSI       ,    ROLTA.NS.csv,   1.298,  0.00,  0.03,   0.001,  0.42,   0.238,  260
TWO       ,    8087.TWO.csv,   1.298,  0.01,  0.04,   0.001,  0.45,   0.223,  260
FRA       ,       2SI.F.csv,   1.297,  0.00,  0.02,   0.001,  0.43,   0.315,  260
 Ltd."    ,     2483.TW.csv,   1.294,  0.00,  0.02,   0.001,  0.45,   0.246,  260
FRA       ,       WR1.F.csv,   1.294,  0.00,  0.02,   0.001,  0.50,   0.377,  260
SET       ,  SUSCO-R.BK.csv,   1.293,  0.00,  0.02,   0.001,  0.38,   0.385,  260
TWO       ,    6263.TWO.csv,   1.292,  0.00,  0.01,   0.001,  0.49,   0.388,  260
01"       ,      SI3.MU.csv,   1.291,  0.00,  0.01,   0.001,  0.16,   0.758,  260
MUN       ,      S4A.MU.csv,   1.291,  0.00,  0.02,   0.001,  0.22,   0.481,  260
FRA       ,       A89.F.csv,   1.291,  0.01,  0.04,   0.001,  0.43,   0.204,  260
25"       ,      VEN.MU.csv,   1.291,  0.00,  0.01,   0.001,  0.42,   0.354,  260
 Ltd."    ,     9927.TW.csv,   1.290,  0.00,  0.02,   0.001,  0.51,   0.308,  260
PNK       ,       TNSGF.csv,   1.289,  2.82, 31.09,   2.593,  0.02,   0.919,  260
NSI       , TIMETECHNO.NS.csv,   1.288,  0.00,  0.03,   0.001,  0.55,   0.273,  260
BUE       ,     SCCO.BA.csv,   1.288,  0.00,  0.03,   0.001,  0.44,   0.373,  260
SET       ,     TC-R.BK.csv,   1.287,  0.00,  0.04,   0.001,  0.40,   0.381,  260
STU       ,      CHV.SG.csv,   1.285,  0.00,  0.02,   0.001,  0.58,   0.327,  260
01"       ,      W3U.MU.csv,   1.280,  0.00,  0.01,   0.001,  0.44,   0.485,  260
NSI       , RPPINFRA.NS.csv,   1.280,  0.01,  0.03,   0.001,  0.47,   0.204,  260
 Inc."    ,       6MK.F.csv,   1.279,  0.00,  0.02,   0.001,  0.58,   0.346,  260
 Ltd."    ,     3419.TW.csv,   1.278,  0.00,  0.03,   0.001,  0.58,   0.292,  260
 Ltd."    ,     2028.TW.csv,   1.278,  0.00,  0.03,   0.001,  0.50,   0.254,  260
BER       ,      LIS.BE.csv,   1.278,  0.00,  0.05,   0.001,  0.56,   0.269,  260
BSE       , TRANSCOR.BO.csv,   1.277,  0.01,  0.05,   0.001,  0.46,   0.215,  260
BER       ,      SRJ.BE.csv,   1.276,  0.00,  0.02,   0.001,  0.41,   0.315,  260
SHH       ,   603333.SS.csv,   1.276,  0.00,  0.03,   0.001,  0.51,   0.219,  260
MUN       ,      G3C.MU.csv,   1.276,  0.00,  0.02,   0.001,  0.21,   0.612,  260
PNK       ,       SUNTF.csv,   1.275,  0.00,  0.08,   0.003,  0.02,   0.904,  260
SHH       ,   600128.SS.csv,   1.275,  0.00,  0.03,   0.001,  0.52,   0.265,  260
NSI       , MADHUCON.NS.csv,   1.275,  0.00,  0.03,   0.001,  0.44,   0.254,  260
SHH       ,   601116.SS.csv,   1.275,  0.00,  0.03,   0.001,  0.57,   0.292,  260
FRA       ,       7HC.F.csv,   1.275,  0.00,  0.06,   0.001,  0.33,   0.346,  260
SET       ,    PRINC.BK.csv,   1.275,  0.00,  0.05,   0.001,  0.36,   0.308,  260
SHH       ,   603800.SS.csv,   1.273,  0.00,  0.04,   0.001,  0.51,   0.235,  260
 Ltd."    ,     3017.TW.csv,   1.272,  0.00,  0.03,   0.001,  0.51,   0.281,  260
MUN       ,      SUR.MU.csv,   1.272,  0.00,  0.02,   0.001,  0.31,   0.419,  260
TAI       ,     2606.TW.csv,   1.272,  0.00,  0.02,   0.001,  0.55,   0.238,  260
01"       ,      6MK.BE.csv,   1.271,  0.00,  0.01,   0.001,  0.59,   0.346,  260
FRA       ,       C7O.F.csv,   1.270,  0.01,  0.07,   0.001,  0.42,   0.250,  260
SHH       ,   600638.SS.csv,   1.270,  0.00,  0.03,   0.001,  0.54,   0.292,  260
MUN       ,      RWL.MU.csv,   1.269,  0.00,  0.02,   0.001,  0.44,   0.446,  260
BSE       ,  STARLOG.BO.csv,   1.269,  0.00,  0.04,   0.001,  0.52,   0.304,  260
MUN       ,     S7MB.MU.csv,   1.268,  0.00,  0.02,   0.001,  0.44,   0.338,  260
 Inc."    ,       2ED.F.csv,   1.267,  0.00,  0.04,   0.001,  0.47,   0.223,  260
ASX       ,      STA.AX.csv,   1.266,  0.00,  0.05,   0.001,  0.51,   0.315,  260
FRA       ,       E7V.F.csv,   1.266,  0.00,  0.03,   0.001,  0.49,   0.219,  260
MUN       ,     49BA.MU.csv,   1.263,  0.00,  0.04,   0.001,  0.37,   0.415,  260
FRA       ,       C0Y.F.csv,   1.263,  0.00,  0.04,   0.001,  0.48,   0.315,  260
NSI       , REPCOHOME.NS.csv,   1.264,  0.01,  0.04,   0.001,  0.45,   0.188,  260
NSI       ,     SJVN.NS.csv,   1.263,  0.00,  0.02,   0.001,  0.58,   0.265,  260
BSE       , TITANSEC.BO.csv,   1.263,  0.00,  0.04,   0.001,  0.44,   0.235,  260
STU       ,      UTH.SG.csv,   1.262,  0.00,  0.02,   0.001,  0.56,   0.300,  260
SHH       ,   600130.SS.csv,   1.261,  0.00,  0.03,   0.001,  0.53,   0.304,  260
HAN       ,     CAT1.HA.csv,   1.262,  0.00,  0.02,   0.001,  0.49,   0.258,  260
PNK       ,       SILXF.csv,   1.262,  0.00,  0.06,   0.002,  0.25,   0.458,  260
NSI       ,  FIEMIND.NS.csv,   1.261,  0.00,  0.04,   0.001,  0.49,   0.262,  260
DUS       ,      RKQ.DU.csv,   1.260,  0.00,  0.03,   0.001,  0.56,   0.342,  260
 Inc."    ,        USPS.csv,   1.258,  0.17,  2.17,   0.132,  0.10,   0.765,  260
KLS       ,     0093.KL.csv,   1.256,  0.01,  0.06,   0.001,  0.28,   0.235,  260
 Ltd."    ,    8043.TWO.csv,   1.255,  0.00,  0.02,   0.001,  0.43,   0.269,  260
TAI       ,     9941.TW.csv,   1.254,  0.00,  0.02,   0.001,  0.52,   0.331,  260
STU       ,      AUD.SG.csv,   1.254,  0.00,  0.03,   0.001,  0.54,   0.219,  260
HAM       ,      SNG.HM.csv,   1.253,  0.00,  0.05,   0.001,  0.40,   0.242,  260
MUN       ,     SMPA.MU.csv,   1.250,  0.00,  0.01,   0.001,  0.42,   0.500,  260
001"      ,      T6A.MU.csv,   1.250,  0.00,  0.04,   0.001,  0.42,   0.300,  260
HAM       ,     SIX3.HM.csv,   1.250,  0.00,  0.02,   0.001,  0.54,   0.258,  260
SHH       ,   603308.SS.csv,   1.250,  0.00,  0.03,   0.001,  0.45,   0.250,  260
NSI       , GRAPHITE.NS.csv,   1.250,  0.01,  0.04,   0.001,  0.42,   0.173,  260
NSI       , VINDHYATEL.NS.csv,   1.249,  0.00,  0.03,   0.001,  0.42,   0.231,  260
TWO       ,    3232.TWO.csv,   1.249,  0.00,  0.03,   0.001,  0.49,   0.292,  260
TAI       ,     3014.TW.csv,   1.249,  0.00,  0.02,   0.001,  0.50,   0.292,  260
PNK       ,       UBAAF.csv,   1.248,  0.00,  0.02,   0.001,  0.14,   0.704,  260
FRA       ,       58U.F.csv,   1.247,  0.00,  0.02,   0.001,  0.42,   0.304,  260
MUN       ,     SUY1.MU.csv,   1.247,  0.00,  0.01,   0.001,  0.38,   0.512,  260
10"       ,      SJX.MU.csv,   1.244,  0.00,  0.01,   0.001,  0.14,   0.746,  260
00001"    ,      0VF.BE.csv,   1.244,  0.00,  0.02,   0.001,  0.57,   0.223,  260
SET       ,    BANPU.BK.csv,   1.244,  0.00,  0.02,   0.001,  0.44,   0.392,  260
ATH       ,  TENERGY.AT.csv,   1.244,  0.00,  0.02,   0.001,  0.47,   0.262,  260
Ltd."     ,   009310.KS.csv,   1.242,  0.00,  0.04,   0.001,  0.48,   0.312,  260
TWO       ,    3402.TWO.csv,   1.243,  0.00,  0.02,   0.001,  0.54,   0.319,  260
 Inc."    ,       5TC.F.csv,   1.242,  0.00,  0.05,   0.001,  0.48,   0.315,  260
 Ltd."    ,    6121.TWO.csv,   1.241,  0.00,  0.02,   0.001,  0.44,   0.273,  260
EBS       ,      UIS.SW.csv,   1.241,  0.00,  0.01,   0.001,  0.04,   0.892,  260
NSI       , COALINDIA.NS.csv,   1.240,  0.00,  0.02,   0.001,  0.51,   0.262,  260
STU       ,      TTK.SG.csv,   1.240,  0.00,  0.02,   0.001,  0.44,   0.246,  260
ASX       ,      HOR.AX.csv,   1.239,  0.01,  0.18,   0.005,  0.16,   0.477,  260
0001"     ,     3V64.BE.csv,   1.239,  0.00,  0.02,   0.001,  0.53,   0.223,  260
MUN       ,      WSU.MU.csv,   1.238,  0.00,  0.02,   0.001,  0.38,   0.385,  260
MUN       ,      SIS.MU.csv,   1.237,  0.00,  0.01,   0.001,  0.17,   0.808,  260
0001"     ,      3S9.MU.csv,   1.235,  0.00,  0.06,   0.001,  0.45,   0.265,  260
HAM       ,      GRR.HM.csv,   1.235,  0.00,  0.04,   0.001,  0.48,   0.288,  260
SET       ,    TWP-R.BK.csv,   1.233,  0.00,  0.03,   0.001,  0.10,   0.596,  260
SET       ,      TTI.BK.csv,   1.233,  0.00,  0.04,   0.001,  0.15,   0.677,  260
NSI       , BALKRISIND.NS.csv,   1.233,  0.00,  0.02,   0.001,  0.58,   0.265,  260
FRA       ,       SCB.F.csv,   1.233,  0.00,  0.02,   0.001,  0.50,   0.277,  260
 Ltd."    ,     2331.TW.csv,   1.232,  0.00,  0.02,   0.001,  0.53,   0.288,  260
PNK       ,       SIETY.csv,   1.232,  0.00,  0.03,   0.001,  0.09,   0.804,  260
